-0.021162714	-0.10707734
-0.413525818	-0.737859777
0.427337679	-0.776276772
0.110279541	-0.034349312
-0.177514513	0.413823444
0.273651945	-0.352183709
0.469373926	-0.086016857
-0.20632509	0.342709245
0.53461316	-0.069587673
-0.386909294	-0.701917583
-0.496805762	0.050223736
0.465910022	-0.799659017
-0.202575323	0.249186287
-0.118332822	-0.35418149
-0.523532422	0.013799197
-0.365956795	-0.656342032
0.604660414	-0.085666642
-0.147126756	0.304755398
-0.339193571	-0.68446994
-0.2228876	0.429470482
0.103184171	0.180650129
-0.345144477	-0.633781023
-0.245018465	-0.581071487
-0.258291077	-0.574076782
0.618135274	-0.051621043
-0.388256786	-0.696937182
-0.319002292	-0.629626614
-0.35973299	-0.667545645
-0.522318551	0.077138342
-0.342656092	0.592229753
0.415611644	-0.677590299
-0.18339512	-0.450195313
-0.279718725	0.513751449
0.152705803	-0.141401656
-0.152821284	-0.272687148
-0.377555469	-0.690488889
-0.372178531	-0.688130651
-0.742720685	-0.013978465
-0.184485145	-0.429601147
-0.041232345	0.155563911
-0.883021007	-0.001667724
0.391298001	-0.644820066
-0.353490627	-0.671120686
0.060671345	-0.102230168
-0.375315962	-0.687355916
-0.532790335	0.061052493
-0.26660917	0.433524223
-0.047497591	0.081385949
0.420347829	-0.711601788
0.421851356	-0.693528114
-0.172176718	-0.321403275
-0.262955918	0.173034923
-0.278246216	-0.614729803
-0.269952205	0.191352671
-0.800418771	0.000930701
0.223135999	-0.083485724
0.453964097	-0.013613546
-0.811222499	-0.00675188
0.252947294	-0.136257429
-0.083321253	-0.244610881
-0.171867401	0.376055657
0.519341231	-0.054397189
-0.369429769	0.60064124
-0.935158441	-0.000237441
0.435703556	0.765377283
-0.299398473	0.573302561
-0.086862783	0.185477534
-0.239122286	0.249323275
-0.326565989	-0.589725713
-0.342435014	-0.660661832
-0.785141695	-0.002343066
-0.081721691	0.191275373
-0.795786979	0.004158428
0.277647907	0.454647043
-0.413311168	-0.754436398
-0.269288722	-0.596701005
-0.119907971	0.101713622
-0.352790701	-0.667058145
-0.380277222	-0.687473824
-0.147652748	-0.340279583
-0.835397017	0.000101345
-0.091090478	0.183446762
0.006030099	0.037821058
-0.145304056	0.365616732
0.062539274	0.001514072
0.22524058	-0.008737756
0.025184359	-0.252617142
0.148398689	-0.141481767
0.121536611	0.00526455
0.05315035	-0.040503964
0.08177203	-0.122521513
0.249561533	-0.06388661
-0.055459744	0.182680204
0.098629201	0.156351427
0.339764404	-0.031534872
0.148073021	0.017415502
0.113894933	0.057977735
0.043060249	0.00929495
0.175466963	-0.060308249
0.389648308	-0.085106983
0.219241225	0.103780854
0.064703308	0.114926248
0.188356255	0.134718124
0.105145135	0.046681483
0.3324596	0.007938587
0.124339908	0.041294661
0.117145539	0.055609756
0.028267953	0.153219428
0.171648799	-0.022912928
0.18285552	0.037209628
0.153931859	0.219065672
0.556186278	0.012469432
-0.137515428	0.371320678
0.256356167	-0.066606044
0.155681671	-0.007813608
0.070853336	0.182345602
0.056707264	0.016315388
0.074756232	0.13635307
0.038735795	0.205588594
0.10158069	0.086919435
0.634217194	-0.043575539
0.176327471	-0.039073434
0.453216485	-0.066698022
-0.115396205	0.351411414
0.143979415	0.027721066
0.129599473	0.062125096
0.184993385	-0.000583935
0.053261092	0.25723857
-0.259504737	0.536550513
0.18306471	0.019490863
0.137187979	-0.013077792
0.197398935	-0.023501186
0.608223312	-0.007737245
0.281206915	-0.052699184
0.112102259	-0.016208631
0.126281132	0.026145321
0.203496331	-0.028016287
0.228034747	0.036307964
-0.011182708	0.202616713
0.134501656	0.119188765
0.120552006	-0.122544949
0.290627478	-0.059680249
0.551985626	-0.061137967
0.177594399	0.016163154
0.106084469	0.037411887
0.033374531	0.032599186
0.07361414	0.03398888
0.072454436	0.065045019
0.139682369	0.165877674
0.090531995	0.084054755
0.117556627	-0.001950707
-0.014837471	0.193983597
-0.003281205	0.16656724
0.074639114	0.025068841
0.082358177	-0.023691197
0.164240464	-0.078979295
0.042242231	-0.222772638
0.058636087	0.182621596
-0.028070317	0.360798511
0.182982583	-0.044882651
0.181965229	-0.062063481
0.072907271	0.048920912
0.099221531	0.041432686
-0.05539896	0.190928698
-0.035963851	0.251317496
0.189850422	-0.015217873
0.020102344	0.034555714
0.0376237	0.326288467
0.089309343	0.109195995
-0.272422495	0.540567255
-0.10332131	0.19553853
0.026178445	0.026500148
0.186793233	0.028887609
0.138878132	0.10344165
-0.015392859	0.198303231
0.123438133	0.152596078
-0.116746077	0.344770658
0.037110887	0.032383154
0.123559144	0.01988035
0.028276858	0.035692568
-0.009382272	0.182743486
0.124302245	-0.005266774
0.128465539	0.093110591
0.24310274	-0.037739712
0.624832694	-0.049950763
0.040388441	0.096488772
-0.360503336	0.656407784
0.361785542	-0.037666484
0.070124762	0.036724588
0.053561501	0.089428579
0.078617792	-0.01542975
0.148413434	-0.000493566
0.136803889	0.000433946
0.192260465	-0.064958185
0.14506115	-0.046215156
0.29360523	-0.111226582
0.12386092	0.063649645
0.169144617	-0.053500837
0.07847961	0.01568559
0.25928859	0.01460332
0.32829259	0.02908176
0.171184383	0.046411031
-0.010568742	0.140142197
0.245823243	0.034583598
-0.310329275	0.550072654
0.008901169	0.131490089
-0.041846376	0.117565814
0.128643778	0.058971242
-0.031126366	0.124293977
0.088867021	0.002371783
0.235131671	-0.012789678
0.050137629	0.111148104
0.145020201	0.103442477
0.260320036	-0.021758814
0.100118084	0.017131749
0.073472136	0.037511584
0.109752307	-0.088742321
-0.084063752	0.416542248
0.095253221	0.056019219
0.152380446	-0.021329296
0.131611812	0.015970813
0.102679492	0.038783459
0.121963303	0.102979033
0.200592337	-0.006937639
0.173982472	-0.045204529
0.137661957	0.01361024
0.101462215	0.083956022
0.270234467	0.030413528
0.090424842	0.118042513
0.063445622	0.126247586
0.104124613	0.123564231
0.073188156	-0.005434644
0.149265226	-0.027759006
0.156604805	0.041356741
-0.025076239	0.153192551
0.077538691	0.150026854
0.134600827	0.042498124
-0.114936302	0.304909487
0.164071052	-0.041710602
0.097343893	0.008399931
0.058406025	0.06012474
0.033353316	0.096407568
0.230823318	0.092928577
0.205768118	-0.108842675
0.069881028	0.040249737
0.163290249	0.049866536
0.174078438	0.051148731
0.148753589	-0.104576535
0.171453756	0.074494582
0.069791465	0.082273015
0.099497002	0.042713977
0.138658287	-0.001168351
-0.138457181	0.302431377
0.077448932	0.202799587
-0.063664551	0.33416453
0.071699748	0.070750584
0.169080336	-0.01678202
0.221927885	0.06759119
0.189150475	0.019818317
0.164458048	-3.05E-05
0.110333943	-0.021620553
0.088292416	0.038770155
0.017560163	0.19092176
0.204403676	0.016587575
-0.110795174	0.388159127
0.092064727	0.096524301
0.023512948	0.078528681
0.041409122	0.041684966
0.149373935	0.033570821
0.031744627	0.10720781
0.117692074	-0.123055806
0.184507189	0.066219682
0.191685775	0.07360858
0.128827061	0.015630719
0.098673884	-0.074001128
0.163685781	0.047756108
0.153581487	0.019510061
0.047173701	0.006936146
0.001694701	0.314037728
0.381486872	0.0462055
0.059492714	0.099977232
0.079254078	0.043600436
-0.162867777	0.451402465
-0.003709426	0.095853702
0.108079862	0.026917055
0.065569938	0.055744377
0.050227203	0.049177367
0.03246395	0.106033758
0.058264891	0.00934192
0.186106138	0.035669082
0.103686804	-0.014155038
0.111763324	-0.015396181
0.046185509	0.061745527
0.194363744	-0.006469279
0.182404249	0.101236817
0.030457776	0.166196939
0.11476959	0.081853959
0.157247845	-0.065024841
-0.035380417	-0.258910603
-0.042353134	0.280185582
0.071624163	0.094609949
0.057857286	0.039153951
-0.110983745	0.315324811
0.127714104	0.020798514
0.09566084	0.011910522
0.487061611	-0.039791823
0.074270217	0.164587544
0.083366421	0.147337015
0.035531667	0.130723021
0.475393987	-0.032447502
0.064491568	0.13281533
0.097778683	0.140709293
0.174455423	0.091978998
0.091180325	-0.048342409
0.056975312	0.149010452
0.175306922	-0.020535054
0.02641331	-0.174834499
-0.0562562	0.192189466
0.055358371	0.135183504
0.059156605	0.190699656
0.022813632	0.193768823
0.328803257	0.13589252
0.176230513	-0.046408571
0.034188808	0.148440354
0.00178478	0.222479731
0.334383344	-0.098310746
0.211137326	0.010455491
0.095223048	-0.073444125
0.329356628	-0.035377837
0.149986577	0.01921102
0.082681828	-0.049016856
-0.003438608	0.275073266
-0.313566906	0.472383315
0.043746708	0.044834027
-0.028179754	0.193413475
0.065785237	0.046728944
0.149436654	-0.067014179
0.076906616	0.091090528
-0.282682203	0.523365039
0.070071236	0.055200882
0.021097339	-0.126049494
0.171563981	-0.01229396
0.25423354	-0.019862578
0.145285073	0.143582176
0.13912229	-0.11715204
0.23256549	0.010764171
0.229986948	0.055612118
0.036746293	0.138457556
-0.03495056	0.221591187
0.135687156	0.021948365
0.103452237	0.048329329
0.022740952	0.166138001
0.080178477	0.195748783
0.214599205	0.017372631
0.101966685	0.121867563
-0.159192746	0.381207081
0.178034313	0.08964924
0.084428757	0.017567816
0.096418326	0.08498507
-0.139656593	0.33039949
0.20040435	0.021328434
0.135040143	0.025138705
0.043478485	-0.15439295
0.097402422	0.083245135
0.006155176	0.177456768
-0.368274785	0.649781841
0.060489854	0.034820063
0.006554264	0.206711972
0.14378111	0.043929302
0.084216356	0.264510318
0.007770741	0.134834033
0.413741135	-0.011832975
-0.029337016	0.089295729
0.217729422	-0.03352598
0.132589454	-0.003932641
0.294075464	-0.085920245
0.104568223	0.020226044
0.178320904	0.019033608
0.113675867	0.086234886
0.169700142	-0.073188187
0.126471046	0.03566779
0.034017049	0.037372394
-0.069837594	0.183198708
0.203878963	-0.056392567
0.145263393	-0.10710705
-0.161954309	0.587482794
-0.078258053	0.25468419
0.27656406	0.035115732
0.223112538	-0.002201246
0.031981524	0.090046218
-0.069463203	0.196831499
0.206926663	0.209871198
0.112720389	0.066796979
